,제품명,카테고리,내용,별점,가격,감성점수
5447,비비엔다 인견 아기여름베개 커버,사이즈,내가 쓰는 베개가 엄청 작은데 아기베개 디자인 중 제일 맘에 들어 선택함 ㅋㅋ 귀여움 뒷면도 블루나 핑크일 줄 알았는데 하얀색이라 먼지 들러붙어서 귀찮음,3,"16,500",0.5
5448,비비엔다 인견 아기여름베개 커버,사이즈,라텍스 베개에 딱이네요!! 라텍스 베개가 생겨 사게되었어요. 사이즈 딱 맞네요!! 색깔도 진해서 아가가 만지작 거려요^^시원한 느낌에 땀도 별로 차지 않는 것 같아요!!,5,"16,500",1.0
5449,비비엔다 인견 아기여름베개 커버,사이즈,베갯잇이 커서 좋어요 사이즈가 커서 좋아요 아직은 에어배트 세트 베개를 베기엔 어려서 좁쌀베개에 씌워뉴ㅏㅆ는데 시원해보이네요 다만 지난번에 아기가 침을 흘려서 물티슈로 닦았는데 수박색이 번져서 당황했어요 세탁하니 사라졌네요,4,"16,500",1.0
5450,비비엔다 인견 아기여름베개 커버,가격,저렴하게 잘샀어요 베개에 특유의 냄새가 좀 있는데 언젠간 빠지겠죠?,4,"16,500",1.0
5451,비비엔다 인견 아기여름베개 커버,가격,"이번에 옮긴 어린이집은 일체형 낮잠이불말고 베개와 이불만 가져오되, 자극적이지 않은 컬러에 캐릭터 없는 걸 가져오라고 하더군요. 그래서 여기서 구매하였습다.  시장에서 파는 베개커버도 지퍼가 있는데 요건 없기도하고 얇은데 가격도 센편이라 4점을 매겼습니다! 하지만 시장거는 색이 너무 총천연색이라... 살 수가 없었어요.  조건에 맞는게 이거라 그 점에선 만족합니다!",4,"16,500",0.8
5452,비비엔다 인견 아기여름베개 커버,가격,재질도 좋고 가격도 저렴해요,5,"16,500",1.0
5453,비비엔다 인견 아기여름베개 커버,가격,재질도 좋고 가격도 저렴해요~,5,"16,500",1.0
5454,비비엔다 인견 아기여름베개 커버,가격,앞뒤가 다 인견이 아니고 앞에 프린트부분만 인견이고 솜이 너무 적게 들어서 베게기능을 아예 못하네요. 2주일 넘게 기다려서 받은거치곤 제품도 기대에 못미치고 제품에비해 가격도 너무 비싸요,2,"16,500",0.0
5455,비비엔다 인견 아기여름베개 커버,가격,가격에 비해 너무 비싸고 오래걸려요. 이게 제작기간이 2주나 걸릴만한건지 의문스럽네요,2,"16,500",0.0
5456,비비엔다 인견 아기여름베개 커버,가격,완젼 괜찮네요. 그동안 아기에게 맞는 베게를 못찾아서 실패를 많이봤는데 이베게는 가격도 저렴하고 인견인데다가 높지가않아서 진짜 너무 좋네요 ㅎㅎ아기가 베게가좋은지 안고놀아요 ㅎㅎ강추강추,5,"16,500",1.0
5457,비비엔다 인견 아기여름베개 커버,가격,"추천입니다. 여름철 아이들은 땀이 많아서 인견 해줘도 땀에 젖고 그러는데, 비비엔다는 가성비 갑입니다. 너무 좋아요. 세탁해도 금방 마르고 해서 조카 아이도 추천해줬습니다.",5,"16,500",1.0
5458,비비엔다 인견 아기여름베개 커버,가격,제품 배송이 물량부족으로 오래? 걸렸지만 제품은 만족스러워요 ㅎㅎ핫딜 가격으로 구매해서 좋네요~^^ 다음 핫딜에는 물량 확인후 주문 가능하게 해주셔요~,5,"16,500",1.0
5459,비비엔다 인견 아기여름베개 커버,가격,라텍스 질이 얼마나 좋은지 잘 모르겠지만 가격 대비 좋은 것 같아요,5,"16,500",1.0
5460,비비엔다 인견 아기여름베개 커버,재질,연노랑이라 이쁘고 인견이라 시원해요~ 근데 배송이 느려도 너무 느려요~ 쓰던 커버가 다 헤져서 급하게 주문한건데 이주는 걸린거 같아요 ㅠㅠ,4,"16,500",0.3333333333333333
5461,비비엔다 인견 아기여름베개 커버,재질,시원한인견소재라서 보들거리고 얇아요,4,"16,500",0.0
5462,비비엔다 인견 아기여름베개 커버,재질,재질도 부들부들하고 사이즈도 정사잊.에요. 디자인도 이뻐요. 호랑이랑 가든 매트가 있어 맞춰 구매했어요.,5,"16,500",1.0
5463,비비엔다 인견 아기여름베개 커버,재질,새로나온 디자인이라 사보았는데 정말 너무 귀여워요 소재도 시원하고 진짜 마음에 듭니다!!,5,"16,500",1.0
5464,비비엔다 인견 아기여름베개 커버,재질,인견이라 시원해요^^,5,"16,500",1.0
5465,비비엔다 인견 아기여름베개 커버,재질,시원한 재질이라~~역시 믿고 구매요,5,"16,500",1.0
5466,비비엔다 인견 아기여름베개 커버,재질,집에 라텍스 베개가 있어서 커버만 주문했는데 어쩜 완전 딱 맞아요  시원한 재질이라 꿀잠 잘 수 있을 것 같아요,5,"16,500",1.0
5467,비비엔다 인견 아기여름베개 커버,재질,여름에 좋아요 날씨가 많이 더워져서 우리애기가 열이 많아져서 구매했어요. 재질이 시원해서 좋은것같아요~~,4,"16,500",1.0
5468,비비엔다 인견 아기여름베개 커버,재질,시원한소재 이건진짜ㅋㅋ 친구추천받아샀는데 넘잘쓰고있어요 소재도시원한듯 부드러운듯 까슬한듯 촉감이좋구요 특히나 라텍스랑같이하니 궁합이더좋네요ㅋ,5,"16,500",1.0
5469,비비엔다 인견 아기여름베개 커버,마감처리,마감도 깔끔하고 같은디자인 블랭킷과 잘 쓰고 있어요 홑겹인데 베는 쪽만이라도 메쉬같은 속마감이 있었으면 좋겠네요,5,"16,500",1.0
5470,비비엔다 인견 아기여름베개 커버,마감처리,마감도 깔끔하고 같은디자인 블랭킷과 잘 쓰고 있어요 홑겹인데 베는 쪽만이라도 메쉬같은 속마감이 있었으면 좋겠네요,5,"16,500",1.0
5471,비비엔다 인견 아기여름베개 커버,마감처리,마감도 깔끔하고 정말 시원하네요 귿귿!!,5,"16,500",0.5
5472,비비엔다 인견 아기여름베개 커버,마감처리,마감도 깔끔하고 정말 시원하네요 귿귿!!,5,"16,500",0.5
5473,비비엔다 인견 아기여름베개 커버,무늬,체크 무난하게 이뻐요~!! 깔끔 깔끔하네요^^,5,"16,500",1.0
5474,비비엔다 인견 아기여름베개 커버,무늬,패턴도 이뻐요~~,5,"16,500",1.0
5475,비비엔다 인견 아기여름베개 커버,색상,연노랑이라 이쁘고 인견이라 시원해요~ 근데 배송이 느려도 너무 느려요~ 쓰던 커버가 다 헤져서 급하게 주문한건데 이주는 걸린거 같아요 ㅠㅠ,4,"16,500",0.3333333333333333
5476,비비엔다 인견 아기여름베개 커버,색상,라텍스 베개에 딱이네요!! 라텍스 베개가 생겨 사게되었어요. 사이즈 딱 맞네요!! 색깔도 진해서 아가가 만지작 거려요^^시원한 느낌에 땀도 별로 차지 않는 것 같아요!!,5,"16,500",1.0
5477,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,귀여워요! 잘사용할께요,5,"9,500",1.0
5478,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,이쁘고 부드럽고 좋아요,5,"9,500",1.0
5479,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,다른 배겔 쓰는데 커버가 없어서 마음에 드는걸 찾다가 구매했어요! 잘 맞고 귀여워요~~ 세탁해도 변형 없고 금방 말라서 좋네요!!,5,"9,500",1.0
5480,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,귀여워요ㅎㅎㅎ인견이라 시원해서 좋아요,5,"9,500",1.0
5481,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,우리아가에게 너무 좋아요~,5,"9,500",1.0
5482,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,너무 이뻐요 오리 좋아해요,5,"9,500",1.0
5483,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,패드와 세트로 구매했는데 넘 예뻐요,5,"9,500",1.0
5484,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,배송착오로 한개가 빠져 따로 늦게 받긴했지만 친절하게 잘 응대해주셔서 불편함없이 잘받았어요. 이쁘고 편해보여요.,4,"9,500",1.0
5485,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,인견이라 시원해서 좋아요,5,"9,500",1.0
5486,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,배송도 빨랐고 디자인도 너무예뻐요 아이가 커버 바꿔줬더니 너무 좋아해요,5,"9,500",1.0
5487,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,시원한 원단이라 조아보이는데 사용하려고 세탁하고보니 박음선 부분이 뜯어져있네요.,2,"9,500",0.0
5488,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,자주 교체가능하고 좋아요,5,"9,500",1.0
5489,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,배송이 넘 오래 걸리네요ㅠㅠ 커버빼고 배송해 주셔서 재배송 했는데 주문한거랑 다른제품에 커버도 1~2센티씩작아서 실망했어요ㅠㅠ  배송기다리고 교환하기도 귀찮아서 그냥 우겨 넣고 쓸래요,3,"9,500",0.0
5490,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,지브라 무늬 귀여워요 ㅎㅎ,5,"9,500",1.0
5491,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,치타가예뻐요 사진보다 더 진한갈색가까운 바탕색이예요 예쁘죠?,5,"9,500",1.0
5492,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,세탁 후 사용해보고 후기 또 올릴께요,4,"9,500",1.0
5493,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,첫째꺼 써보고 너무 좋아서 둘째도 같은제품으로 구매했어요. 비싸긴해도 비싼값하니깐 돈이 아깝지 않더라고요.,5,"9,500",1.0
5494,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,어린이집낮잠이불로 구매했어요. 촉감색상만족이요,5,"9,500",1.0
5495,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,부드럽고 좋아요~~,5,"9,500",1.0
5496,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,써보고 좋아서 또 구매해요,5,"9,500",1.0
5497,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,좋아요 잘 쓸게요 굿,4,"9,500",0.5
5498,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,좋아요~ 언능씻어서 써보고싶어요~,5,"9,500",1.0
5499,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,너무 마음에 들어서 제 주문 하게 됐어요 배송은 조금 느리지만ㅜㅜ,5,"9,500",1.0
5500,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,너무 맘에 들어서 제 주문 하게 됐어요,5,"9,500",1.0
5501,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,예뻐요 ㅋ 아이가 좋아해요,5,"9,500",1.0
5502,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,주문 후 제작이라 좀 걸리긴 했지만 예뻐서 맘에 들어요~ 머리에 땀이 많은 아이라 한겨울에도 잘때마다 땀을 많이 흘리는데 시원하게 잘 수 있을 것 같아요~,5,"9,500",1.0
5503,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,주문 후 제작이라 좀 걸리긴 했지만 예뻐서 맘에 들어요~ 머리에 땀이 많은 아이라 한겨울에도 잘때마다 땀을 많이 흘리는데 시원하게 잘 수 있을 것 같아요~,5,"9,500",1.0
5504,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,아이가 벌써 좋아해요ㅎㅎ 오늘밤부터 베고 자려는거 일단 한번 빨려고 뺏었네요ㅋㅋㅋ 높이가 아이 목높이에 딱이에요!,5,"9,500",1.0
5505,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,지퍼타입이 아니라 이물감 없어 좋아요~ 베게는 원래 쓰던베개에 커버만 씌웠어요~ 당연히 사이즈는 안맞지만 구색맞추려고 샀는데 보들보들한 면원단때문인지 잘 베지않았던 아기가 베개도 베네요ㅋㅋ,5,"9,500",1.0
5506,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,화면보다 더 이쁘고 괜찮아요,5,"9,500",1.0
5507,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,신기하게 정말 시원하네요 ㅎ 좋아요,5,"9,500",1.0
5508,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,생각보다 더 이뻐요,5,"9,500",1.0
5509,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,소재가 맘에들어요~~,5,"9,500",1.0
5510,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,소재가 맘에들어요~~,5,"9,500",1.0
5511,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,아기가 땀이 많은데 모달이라서 시원한 느낌이 있어요 그리고 소재도 부들부들 하고 좋아요,5,"9,500",1.0
5512,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,이불이랑 세트로 같이 샀어요. 다만 밤비는 오픈형밖에 없어서 아쉽네요. 아기가 베개 가지고 놀면서 자꾸 빠져요.. 그게 아쉽네요,4,"9,500",0.5
5513,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,예쁘고 푹신하고 아기가좋아하네요,5,"9,500",1.0
5514,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,배송이 오래 걸려 아쉽지만 제품은 마음에 들어요^^,5,"9,500",1.0
5515,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,제가 원하는 디자인은 오픈형밖에 없어서 아쉽 ㅜ 아기가 자꾸 벗겨내여 ㅜㅜ,5,"9,500",0.0
5516,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,패드랑 맞춰서 디자인 선택했어요 이뻐요,5,"9,500",1.0
5517,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,아기가 너무 좋아해요!,5,"9,500",1.0
5518,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,원래 쓰던거라 믿고 씁니다.,5,"9,500",1.0
5519,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,너무너무 좋았습니다,3,"9,500",1.0
5520,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,늘쓰던건데 실밥이 튿어져서 다시재구매햇어요 ㅠㅡㅠ...,5,"9,500",0.0
5521,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,마음에 듭니다 ㅎㅎ,5,"9,500",1.0
5522,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,오배송?으로 조금 오래걸렸지만 맘에드네요  아이도 좋아해용 노란색좋아해서요~~ 경추베개 빨고나니 앞부분이 어딘지 몰라서 좀 헷갈려요^^;;,4,"9,500",1.0
5523,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,감사합니다. 잘 받았습니다,3,"9,500",0.0
5524,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,아기가 시원해 해서 두개샀는데 한개는 사이즈 미스로 못쓰고 있네요 아쉬워요 그러나 넘 시원하고 아기가 좋아해요,5,"9,500",0.3333333333333333
5525,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,너무 마음에 들어서 재주문했어요 ~ 마침 라이브 이벤트로 득템했네요^^,5,"9,500",1.0
5526,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,"어린이집 낮잠 베개로 이용하면서 베개 커버 하다 더 사서 주중에 한 번 교체해주려고 구입했는데, 딱이네요. 건조기 돌려도 사이즈 변화도 없고 좋아요~^^",4,"9,500",1.0
5527,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,진짜 비비엔다 사랑합니다 제가 미스로 다른 사이즈 제품 구매했는데 상담원분께서 너무 잘 도와주셔서 라텍스 배게 제품으로 사이즈 변경 해주셨습니다!!(추가금 냈어요 혹시 이 글보고 가격 다른데 무료로 바꿔주셨다고 생각하는 분 계실까봐 덧붙여요) 덕분에 이리저리 교환안하고 한번에 딱 맞는 사이즈로 잘 받았어요!!,5,"9,500",0.6666666666666666
5528,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,이불이랑 같은 무늬로 구매 했는데 너무 이뻐요,5,"9,500",1.0
5529,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,첫째 아가때 구입해서 매년여름 너무너무 잘쓰고 있어요~~둘째 태어나니 하나 더 필요해서 핫딜이라 바로 구입완료했답니다^^여름에 비비엔다 인견쿨매트 없이 잘수없답니다!!!저희 아이들 침구는 범퍼침대.낮잠이불.여름.겨울.싹다 비비엔다네요??ㅋㅋ 품질보증 아묻따 비비엔다입니다!!,5,"9,500",0.8
5530,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,좋아요 인견도 모달도 다,5,"9,500",0.5
5531,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,베개 맘에 쏙들어요 ! 세탁하고 빨리 마르니 좋네요 소재도 시원하구요,5,"9,500",1.0
5532,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,작은 사이즈 22개월까지 잘 사용하고 있었는데 이제 좀 더 넓은걸로 사주려고 구매했어요! 자세 바꾸며 고개 돌려도 베개에서 안떨어지니 좋네요. 다만 커버는 뒷면에 베게 속 넣는 부분이 갈라져있어서 양면으로 쓸 수 없어서 불편해요.,3,"9,500",0.6666666666666666
5533,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,귀여워요 시원할거 같아요 ㅋㅋ,5,"9,500",1.0
5534,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,아기.베게.커버 원인도 부드럽고 친환경이라.좋아요,5,"9,500",1.0
5535,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,아기가 편하게 자요 문양도 귀여워요,5,"9,500",1.0
5536,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,여름용으로 좋아요 ㅇ,5,"9,500",1.0
5537,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,인견인데도 생각보다 부드럽네용 색상도 맘에 들어요 잘 쓸 거 같아요 ^^!,5,"9,500",1.0
5538,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,보들보들 시원하니 좋아요,5,"9,500",1.0
5539,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,고급스럽고 시원하고 예뻐요,4,"9,500",1.0
5540,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,고급스럽고 시원하고 예뻐요,4,"9,500",1.0
5541,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,베개 교체커버로 추가구매했는데 좋아요,5,"9,500",1.0
5542,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,ㅠㅠ제가 선택을 잘못했어요 흑흑 짱구형 커버를 선택한 줄 뒤늦게 알았네요ㅠㅠ ㅋㅋㅋ... 옵션 많으니 잘 보고 선택하셔요ㅠㅠㅠ저처럼 실수하지 마시구용..ㅜㅠ... 그래도 커버는 이쁩니다 3주 기다려서 받았는데 맴찢..(베개커버도 찢어지게생김;;)ㅋㅋㅋ,5,"9,500",0.6666666666666666
5543,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,너무귀여워요여분으로하나더주문했어요,5,"9,500",1.0
5544,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,아기옆에서자다보니 제가더러.좋아요,5,"9,500",1.0
5545,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,인견질도좋고 색감도 이뻐요,5,"9,500",1.0
5546,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,베개커버 이뻐요 아기가 좋아하네여,5,"9,500",1.0
5547,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,배송도빠르고조아요굿굿굿,5,"9,500",0.0
5548,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,원단이 부드럽고 디자인도 예쁘고 너무 좋아요~  풀커버 아닌걸로 커버 썼었는데  계속 빠지고 불편해서 새로 주문했어요!,4,"9,500",0.5
5549,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,너무좋아요 이뻐요오,5,"9,500",1.0
5550,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,배송이 너무너무 늦어서요 제품은 만족합니다,3,"9,500",0.0
5551,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,커버는 많을수록 좋은거같아요^^,5,"9,500",1.0
5552,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,노란튤립이 너무 귀여워요,5,"9,500",1.0
5553,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,화면과 같아요 ㅋ 예뻐요,5,"9,500",1.0
5554,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,전에 사용해보고 좋아서 재구매했어요 모달이라 부드럽고 좋네요^^,5,"9,500",1.0
5555,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,너무 예뻐요 원단 촉감 왜이렇게 좋은거죠  진짜 너무 맘에 들어요  으른 베개커버도 해주심 당장 살텐데 ㅠㅠㅠ,5,"9,500",1.0
5556,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,원단 너무 보들모들 너무 좋아요  역시 비비엔다 했어요!,5,"9,500",1.0
5557,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,블랭킷이랑 세트로 구매했어요~ 범퍼침대랑 매트도 그레이라서 쁘띠도트로 골랐는데 잘 어울리고 이뻐요!!! 질리지 않을 스타일~ 하늘하늘 얇아서 여름에 시원할것같아요,5,"9,500",1.0
5558,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,화면보다 색상 느낌이 조금 다른느낌이였어요~ 인견이라서 재질이 여름에 쓰기 좋을것 같아요! 땀이 많은 아이에게는 좋을거 같네요~,5,"9,500",1.0
5559,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,모달이 확실히 부드럽고 전체적으로 씌울 수 있어서 좋아요,5,"9,500",1.0
5560,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,이불과 세트로 좋아요,5,"9,500",1.0
5561,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,배송이 엄청 느려요 제작해서 그런지ㅠㅠ 그래도 이쁘니 감사합니다,4,"9,500",0.5
5562,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,배개 커버마있다니 헐 그래서 짱구배개 추가 구매 이쁘긴하네요,4,"9,500",1.0
5563,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,제품은 만족합니다. 가격이 좀 있지만 잘 쓰고있습니다,5,"9,500",0.5
5564,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,화면과 같아요ㅎㅎ 좋아요,5,"9,500",1.0
5565,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,시원하고 너무좋아요 디자인도이쁘네요,5,"9,500",1.0
5566,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,땀많은 아이라 구매했는데 처음에 닿자마자 느껴지는 인견의 서늘한 느낌이 좋아요 까슬거리지않고 부드러운 점도 맘에 듭니다 근데 주문한건 해피지브라였는데 해피치타가 잘못 왔어요 ㅎ 구냥 쓸거긴한데 다음부턴 검수 하고 잘 보내주세요 ~,4,"9,500",0.6666666666666666
5567,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,둘째사용중인데. 베개에서 계속탈출해서 아쉽네요ㅜㅜ 두상이납짝이라 기대햇거든요ㅜㅜ,4,"9,500",0.0
5568,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,부들부들하고 좋아요,5,"9,500",1.0
5569,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,세트사고 베개커버 하나로 모자라서 하나더사요 두말필요없이ㅜ여전히ㅜ좋아요,5,"9,500",1.0
5570,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,"아기가 뒤집기를 해서 베개를 잘 안베고 자긴하지만, 여분의 짱구베개가 있으니 세탁하기 좋아요. 옆에 트이는게 싫어서 구입했었는데, 전 요거로 계속 씌워놔요~",5,"9,500",1.0
5571,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,도안 디자인만 더 이쁘면 더할나위 없을 듯. 원단 참 좋네여,5,"9,500",1.0
5572,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,괜찮은 것 같아요. 배송만 빨리 된다면 더 구입하고 싶어요,5,"9,500",1.0
5573,비비엔다 사계절 비비필로우용 교체커버 (인견&매쉬&모달&밤부 시어서커 커버),만족도,만족해요 무늬가 이쁘네요,5,"9,500",0.5
