,제품명,카테고리,내용,별점,가격,감성점수
3432,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,깔끔하니 예쁘네요..,4,"34,900",1.0
3433,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,디자인이 너무 귀엽고 부들부들 느낌이 넘 좋아요 제가 덮고싶네요ㅎ,5,"34,900",0.5
3434,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,정말 부들부들 느낌이 좋아요~ 촉감만큼은 인정! 디자인도 사진과 같아 예뻐요. 근데 디자인은 너무 좋은데 로고가.. 로고라벨?도 디자인에 있는 로고로 좀 세련되게 바뀌면 좋을거 같아요.,4,"34,900",0.6666666666666666
3435,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,부들부들하고 강아지 무늬가 아기자기한게 귀엽습니다.,5,"34,900",1.0
3436,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,보들보들하고 두께도 적당한것 같네요. 애기가 좋아해요.,5,"34,900",1.0
3437,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,친구 추천으로 구매했어요 디자인 품질 모두 마음에 들어요,5,"34,900",1.0
3438,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,부들부들 하고 디자인도 귀엽고 아기가 좋아합니당.,5,"34,900",1.0
3439,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,일단 디자인 맘에 들고 보들보들하고 하니 아이가 좋아 합니다 이불용으로 사용하고 있습니다,4,"34,900",1.0
3440,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,많이 얇고..가볍고 보들보들하고디자인은 예뻐요,3,"34,900",0.0
3441,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,디자인도예쁘고부들부들촉감도넘좋아요 많이두껍진않아요,5,"34,900",1.0
3442,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,털이 너무 부들부들하고 디자인도 마음에 들어요^^,5,"34,900",1.0
3443,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,"너무너무 부드럽고, 촉감이 좋아요^^ 그래서 아기한테 덮어주면 부드러워서 좋아요 디자인도 귀엽고요",5,"34,900",1.0
3444,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,안감이 보들보들 따뜻하고 패턴이 진짜 예뻐요!,5,"34,900",1.0
3445,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,디자인도 이쁘고 사이즈도 맘에 들고 촉감이 정말 최고예요 부들부들 너무 맘에 들어서 더 큰 사이즈도 구매하려구요~,5,"34,900",1.0
3446,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,배송도 빠르고 잘 받았어요 ㅎㅎㅎ 디어퍼피 너무 귀엽고 예뻐요~ 잘 쓰도록 하겠습니다 ^^,5,"34,900",1.0
3447,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,디자인도 너무 예쁘고 부들부들 좋아요^^,5,"34,900",1.0
3448,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,디자인도 너무 예쁘고 다우니퍼 너무 보들보들해서 좋아요!,5,"34,900",1.0
3449,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,배송오랜걸린다는 리뷰가많길래 걱정했는데 배송정말 빨랐구요~너무보들보들한게 촉감이 너무좋아요~~디자인도 깔끔한게 깨끗해보이고 좋아요~^^,5,"34,900",1.0
3450,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,부들부들 이쁘고 좋아요,5,"34,900",1.0
3451,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,디자인좋고 품질좋고,5,"34,900",1.0
3452,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,디자인,완전 이쁘고 좋아오 ㅎㅎ 넘 귀여워요>.<ㅎㅎ,5,"34,900",1.0
3453,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,비비엔다 다우니퍼 블랑켓~!까다로운 성격탓에 아기 겨울이불로 고민고민하다 샀습니다! 웬걸ㅜ 아기가 너무 좋아하고 까르르거리네요~~ 일단 털이 너무너무 부드러워요~~촉촉하면서 부드러운 느낌이랄까?? 모달부분도 부드럽구요~~그렇다고 너무 두껍고 답답하지도 않아요~많은 아기들이 그렇듯이 저의 아기도 열이 많아 아직도 땀띠가 올라오곤하는데 부담스럽지 않은 포근함과 따뜻함을 갖추고 있어요. 세탁기 울코스로 돌려봤는데 털이 전혀 빠지지 않고 마르는것도 금방 마르네요! 털빠짐 걱정이 많았는데 괜히했다 싶었습니다. 색감도 따뜻하고 귀여워요~아기 물건 디자인도 빠질수 없는데 품질과 디자인 둘다 잡은 기분입니다. 하나 더 사서 차에도 두고 겨울 애착이불로 쓰려구용~블랭킷 정말 참고하세요^^,5,"34,900",0.8
3454,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,다우니퍼 너무 좋아요!! 세탁해도 털 망가지지도 않고 진짜 강추 구매꼭하세요~~ 살까마까 고민하다 12월 삿는데 여러분들은 고민더하지말고 일찍사세요 다우니털하고 앞쪽 천이 분리되는게 맘에 안든다는 분들 꽤있는것 같던데 전 그렇게 신경쓰일 정도 아니라 좋습니다. 저는 라지사이즈 삿지만 더 큰 사이즈들을 사면 분리되는 느낌이 더 강해질것 같긴하네요! 돗**에서 산 블랭킷은 몇번 빨앗더니 개이불 수준이 됫는데 그거랑 수준이 다르네요 비비엔다 화이팅,5,"34,900",0.8571428571428571
3455,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,아기겨울이불 필요해서 알아보고 구매했는데 너무좋아요!!! 잘구매한거같아요!! 재질촉감이 중요한데 이 이불은 일단 털 자체가 너무 부드러워요 빨고나서도 변형이없고 털빠짐도 확실히 적었어요 무게도 가볍고 두께도 두꺼워서 캠핑자주가는 저희집 아기한테는 챙겨가기 좋은거같아요 모양도 아기가 좋아하는 강아지모양이라 그런지 이불을 여기저기 끌고다니네요ㅎㅎ 작지도않아서 돌아기한테 적당하네요 작은사이즈는 유모차나 차카시트에 적당할꺼같네요,5,"34,900",1.0
3456,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,제품 받아보니 후기에서 안감과 겉감이 따로논단 얘기가 무슨말인지 알겠네요. 근데 털원단이 겉의 얇은 모달원단을 감싸듯 박음질 되어있기 때문에 휘감김 없이 안정감있게 사용할 수 있을것같아요. 우풍이 있는 집이라 아기겨울 이불 찾다가 무겁지않고 크기도 적당하고 따뜻할것같아서 구입했어요. 엄청 부드럽고 가벼워서 좋아요.,5,"34,900",0.6
3457,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,둥이들을 위해 큰사이즈로 구매했어요 낮잠잘때는 얌전한편이라 괜찮은데 밤잠잘때는 따로 덮어줘야할거같아요 결국 또 사야한다는 이야기 ㅋㅋㅋ 너무 포근해서 좋아요 저거 처음 덮어준날 낮잠 3시간 기록했어요 저랑 남편도 사용할까봐요 비비엔다 제품은 정말 사용하면 사용할수록 만족스러운거같아요  ^^,5,"34,900",1.0
3458,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,"피부에 닿았을때 차갑지 않고 부드러워서 아기가 좋아해요! 다른이불은 잠들고나서 덮어주다 깨는경우가 있었는데 이건 안그래요ㅎㅎ 보일러를 하루종일 틀어서 실내가 따뜻하기도하고 활동량이 많은 아기라 옷을 얇고 가볍게 입히는데 이건 사이즈도 크지않고 도톰해서 좋아요! 외출할때 카시트나 유모차,푸쉬카 탈때 덮어주기도 좋아요.",5,"34,900",0.6666666666666666
3459,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,"우연히 아기 태어났을때 겉싸개 구매하면서 알게된 브랜드에요, 겨울이라 요토퍼랑 다우니퍼 이불세트로 샀는데 상품은 정말좋아요 가벼운데 정말따뜻하고 세탁하고 난 뒤에는 털빠짐 없어요, 요토퍼도 푹신해서 아기도 더 잘자는거 같구요, 왜 이제 샀을까 싶어요 진작 사줬음 아기가 더 좋아했을텐데ㅠㅠ 무튼 비비앤다 홍보해서 더 많은 아기들이 사용하면 좋겠어요 상품 질이 너무 좋아요. 남편은 어른침대 사이즈도 있으면 좋겠다고 하네요ㅎㅎ",5,"34,900",1.0
3460,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,고민하다가 핫딜때 못참고 사버렸는데 너무 만족합니다. 털이 부드러우면서도 털빠짐이 없어서 아기 기관지에도 무해할 것 같고 포근해서 아기의 애착 침구가 되지 않을까 싶어요. 제가 덮고싶은 이불... 퀸 사이즈도 있는지 몰랐는데 돈 열심히 벌어서 다음에 퀸 사이즈도 또 살게요 ^-^ 믿고 사는 비비엔다!,5,"34,900",1.0
3461,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,너무 귀엽네요^-^ 전 아기띠하고 하려고 m샀는데 그냥 덮고 자기에도 나쁘지 안아요. 6개월아기 덮어주니 사이즈도 딱 이고 잘잡니다.ㅎ 촉감도 좋은지 부비적거려요.🥰 ㅎㅎ 아기띠나 유모차에서 유용하게 쓰일사이즈에요.^^ . !!!! 아!!제일 중요한 털빠짐 없어용.,5,"34,900",0.5
3462,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,겉감 안감이 따로놀아서 좀 엥 뭐야 하긴 했지만 별 문제 없이 사용하고 있어요. 캐릭터는 귀엽구요. 욕심내서 큰 사이즈 샀는데 그냥 작은거 살걸 그랬나싶어요. 애한테 너무 큼ㅋㅋ 털감 보드라운데 세탁하고나니 먼지 생각보다 없어서 만족입니다.,5,"34,900",0.4
3463,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,"이전에 유모차용으로 제일 작은 사이즈샀었는데 4개월아기가 거부감없이 잘해서, 담요한개로 잘때도 쓰면서 왔다갔다 쓰려니 불편해서 잘때쓸거니 큰사이즈로 또 구매했어요. 근데 아직 저희아기한테는 너무 크네요. 담요가 커서 몸에 휘감기네요. 5살이상 아기한테 좋을것같아요 품질은 더할 나위없이 좋아요",5,"34,900",0.6
3464,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,멍멍이 패턴이 품절이라 스윗어텀으로 구매했는데요! 실물로보니 너무 귀엽네용~! 촉감도 좋고 털빠짐도 없어용! 크기도 아주 딱 좋습니당~! 왜 다들 다우니퍼다우니퍼 하는줄 알겠어요! 폭신폭신하게 잠이 절로올것 같습니다! 아기방이 추워서 걱정되었는데 앞으로는 다우니퍼덕에 걱정이 덜어지겠네요~!,5,"34,900",1.0
3465,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,화면보이던대로네요~  근데 사이즈가 너무 가로로만 긴듯해요~  비율은 조금 바꾸면 더 사용하기가 좋을듯 하네요~  근데 바느질할때 머리카락이 끼었나봐요~  실밥있는거는 그렇다쳐도 머리커락은 한번 검수하고 보내셨으면 하네요;,4,"34,900",0.6666666666666666
3466,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,신생아 덮어 줄껀데 클때까지 시용할려고 사이즈크게 주문했어요~얼마나 오래 덮겠다고 사이즈를 크게했는지ㅠ 그냥 작은사이즈 살걸그랬네요~이불은 가벼워요~따뜻한지는 잘모르겠구요 아무리 주문제작 상품이라지만 제작 기간이 너무 오래 걸리네요,3,"34,900",0.5
3467,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,"소재도 고급스럽고 디자인 색상도 맘에 들어요,애기가 너무너무 잘쓰고 있어요~ 130일 아기 사용하기 사이즈도 넉넉하고 소재 촉감도 너무 부드럽고 좋아요^^ 잠이 솔솔 이불~ 애기 재울때 이불로 감싸 안아서 재워보세요,저희 아들은 진짜 금방 잠들어요,애기마약이불이랄까??",5,"34,900",0.6666666666666666
3468,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,"화면의 색상보다 조금 분홍빛이? 돌아요! 털이 부드럽고 안빠져요 그리고 위에 모달???도 부드럽고 좋지만 약간 겉도는 느낌이 드는 건 사실입니다ㅠㅠ 또 그 끝부분을 제외하고는 좀 얇아요! 대신 얇은 만큼 가볍습니당 ㅎㅎ 크기가 생각보다 작다 생각했는데 또 펼쳐보고 허리에 둘러보기도 하니 적당한 것 같기도 해용!  추가로, 배송이 잘못 와서 교환요청을 했는데 안내도 없고 시간도 너무 오래걸려서 ㅠㅠ 조금 그랬습니다",3,"34,900",0.3333333333333333
3469,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,"M사이즈샀는데 휴대용 블랭킷으로 사용하기 딱 좋은크기에요, 돌 지난아가들 이불로는 너무 작고 신생아들 덮기는 가능 할 것 같아요! 털빠짐 없음 좋겠습니다:) 받자마자 세탁해서 말려도 털 다 살나았음 좋겠어요",5,"34,900",0.5
3470,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,집에 거즈 담요밖에 없는데 날이 쌀쌀해져서 얼른 구매해봤어요. 7개월 막 지난 8.6키로 아기인데 유모차에서 덮이기 사이즈 딱 좋구요 누워있을 때도 몸이 폭닥 덮여서 좋아요. 부들부들하고 따뜻해요,5,"34,900",1.0
3471,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,일단 토퍼가 매우 도톰해서 좋아요~주문제작방식이라서 배송되는 데 시간이 걸렸지만 이불이 정말 깨끗해요. 따로 세척하지 않고 쓰고 있어요. 거실에서 낮에 아기가 놀 때 깔아놓고 쓰고 있어요~ 퀸사이즈도 구매할까해요,5,"34,900",1.0
3472,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,"백화점에서 본 비슷한 상품이 있어 패드,태열베게,이불 셋트로 맞추어 구매했어요..생각보다 사이즈가 커서 살짝 당황했지만, 소재는 맘에 들었어요. 아기 침대에서 쓰기엔 커서 2번정도 접어 넓게 덮어주고 있어요..",5,"34,900",0.6666666666666666
3473,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,털이있어서 털빠짐 걱정햇는데 전혀없구요 배송도 빠르고 디자인도 너무 맘에 들어요! 저는 유모차에 휴대용으로 사용 하려고 M사이즈 구입햇어요~포근하고 너무 따듯합니다,3,"34,900",0.8
3474,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,"생각보다 배송은 빨리 왔구요, 아기침대에 깔아보니 토퍼 사이즈는 좀 크지만 넘 이뻐요~~:) 블랭킷은 가벼우면서 보들보들해요!!고민고민하다 구매했는데 완전 만족합니다^^",4,"34,900",1.0
3475,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,신생아이불용+유모차블랭킷겸용으로 m사이즈 구매하였는데 생각보다 두껍지 않고 부드러워서 좋아용 아기 크고나면 제 담요로 쓸겁니다,5,"34,900",1.0
3476,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,기존에 침구 디자인이랑 맞추려고 샀어요. 다우니퍼블랭킷은 아이 애착이불이라 없어선 안돼요!! L사이즈 너무커서 이번엔 어디든 들고다니라고 작은걸로 샀어요,5,"34,900",1.0
3477,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,살 계획이 없었는데 할인이 커서 샀어요~ 받아보곤 너무 좋아서 한두개 더 구매 할 예정입니다 ^^너무 보드랍고 사이즈도 넉넉해서 성인이 소파에서가볍게 덮기도 좋습니다 너무 만족스러워요^^,5,"34,900",1.0
3478,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,생각보다 작네요 얇기도한데 신생아 가 쓰기엔 얇은게 더 나을것같아요 다음에는 좀더큰사이즈로 구매해야겠어요,4,"34,900",0.0
3479,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,배송이 많이 늦을 줄 알았는데 그래도 5일만에 왔어요^^ 외출용으로 구매하였는데 크기도 적당고 가볍고 따뜻할 것 같아요! 잘 사용할게요~!,5,"34,900",1.0
3480,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,사이즈 넉넉해서 좋아요. 아가들이 손에 잡히는거 다 입에 넣기시작해서 이불도 빨아먹는데 털이 빠지더라고요ㅜㅜ 최대한 안빨게해야할것같아요.,4,"34,900",0.5
3481,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,너무 부드럽고 가벼워요. 아이도 좋아하지만 저희 친정어머니가 부드럽다고 자꾸 덮고 계실 정도예요.. ㅋㅋ 휴대용 사이즈 샀는데 애기 이불 사이즈로도 하나 더 구매하려구요,5,"34,900",1.0
3482,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,화면보다 덜 노랗지만 예뻐요 아가 애착이불이라 재구매했습니다 털도 잘 안빠지고 사이즈도적당해요,5,"34,900",1.0
3483,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,보드럽고 무늬도 너무 마음에 들어요 슈퍼싱글사이즈 침대에 애기가드 설치하니 애기이불로 크기딱이에요 완전 추천합니다,5,"34,900",1.0
3484,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,사이즈가 주문한거보다 양쪽10센티 이상 작습니다 아이들 이불인데 정 사이즈로 만들수 없나요? 가격도 비싼데 주문한 사이즈보다 작아 실망입니다 그거 천이 얼마나 더 든다고 작게 만든건지.. 참고해서 만드세요,2,"34,900",0.0
3485,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,촉감이 아주 좋네요~~색감은 화면과 같아요~ 동일회사에 범퍼침대를 주문해두었는데~ 사이즈가 맞을거 같아서 주문했구요~ 별하나를 뺀건~~~이불이 너무 얇아요ㅠ 휴대용 담요같아요^^,4,"34,900",0.5
3486,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,털이 아주 부드럽고 크기도 넉넉하고 아기도 좋아합니다. 다만 겉포장비닐에 암모니아 냄새 나는 미끌거리는 액체가 묻어 왔는데 포장 중에 묻은 건지 배송 중에 묻은 건지 모르겠어요.,4,"34,900",0.5
3487,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,사이즈가 아담하니볼땐 작아보여도아이를 덮어보면 넉넉하네요생각보다 얇은데감촉은 좋고,5,"34,900",1.0
3488,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,우리아이 애착이불... 여름에도 사계절 내내 사용중이랍니다. 사이즈별로 세번째 구매에요!,5,"34,900",1.0
3489,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,침대 매트랑 세트로 구매했어요~~ 진짜 부드럽고 애기 이불로 사이즈도 크고 너무좋네요~^^,5,"34,900",1.0
3490,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,얇지만 따뜻할것같아요 부드럽고 휴대용으로 사이즈도 좋아요 건조기로 먼지털었는데 먼지도 별로 안나오고 털빠짐도 없어요,5,"34,900",1.0
3491,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,털이 생각보다 더 안날려서좋았어요 큰사이즈샀더니 진짜크네요ㅋㅋ털도있고 무게감도있어서 애기가 좀더 크면 써야겠어요,5,"34,900",1.0
3492,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,날씨가 추워져서 애기 이불 갈아주려고 구매했는데 사이즈도 크고 맘에 들어요,5,"34,900",1.0
3493,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,생각보다 작지만 부드럽고 따뜻해요 가볍게 덮기 좋아요 배송은 좀 걸렸어요^^,4,"34,900",1.0
3494,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,울아가 범퍼침대랑 사이즈가 딱이네용 디자인이 넘이뻐 샀는데 대만족입니다.,5,"34,900",1.0
3495,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,휴대용 유모차나 카시타 태울때 덮어주려고 구입했습니다. 아기띠 할때도 덮어주니 길이가 딱 좋네요.강아지 모양도 귀여워요,4,"34,900",1.0
3496,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,배송잘받았어요 사이즈가작으면어쩔까고민했는데 딱좋네요 따뜻할꺼같아요,5,"34,900",0.5
3497,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,엄청 부드러워요! 사이즈가 더 컸더라면 제가 덮고싶을정도로 만족합니다!,5,"34,900",1.0
3498,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,유모차에 타고다니는 용으로 샀는데 사이즈 괜찮아요 이쁘고 따뜻하네요!,5,"34,900",1.0
3499,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,두개구매할걸그랬네요ㅠ 너무 예쁘고 이불차는 아이라 사이즈도 적당하고 포근해서 너무 좋아요 ㅎㅎ,5,"34,900",0.5
3500,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,보들보들 너무 감촉이 좋아요 크기도 적당하고 두루두루 쓸수 있을거 같아서 많이 샀네요 추천합니다 건조기에 한번 돌렸는데도 변형없이 깨끗합니다,5,"34,900",1.0
3501,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,6개월 아가쓰려고 L샀는데 사이즈가 좀커요 더 커서까지 쓰겠어요,5,"34,900",1.0
3502,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,재질도 좋고 크기를 작은 걸로 샀는데 큰 것도 하나 더 사려구요,5,"34,900",1.0
3503,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,생각보다 더 작고 가볍네요. 유모차에서 아기가 덮기 딱 좋아요.,4,"34,900",0.5
3504,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,세탁후에도 뭉침없이 뽀송뽀송해요 크기는 휴대용으로 적당하긴한데 생각보다 작은것같아요,4,"34,900",0.5
3505,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,저희아이4살인데ᆢ크기적당하구요 부드럽다고ᆢ넘좋인하네요^^,5,"34,900",1.0
3506,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,따뜻하고 보드랍고 크기도 넉넉하니 좋네요~디자인도 예쁩니다,5,"34,900",1.0
3507,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,출산전에 구매했어요~ 사이즈도 괜찮고 겨울에 따뜻할것같아요,4,"34,900",1.0
3508,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,생각보다 사이즈가 커요.재질은 부드럽고 따뜻한느낌이네요.,3,"34,900",0.5
3509,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,화면과 같아요. 사이즈가 써 있었지만 생각했던거보단 넓이가 조금 작은거 같긴하지만 차량에서 사용하기엔 상관없을것같아요,4,"34,900",1.0
3510,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,겨울이불용으로 구매했는데 부드럽고 사이즈도 딱좋네요,4,"34,900",1.0
3511,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,선물했는데 받는사람이 사이즈도 적당하다고 좋아해요,5,"34,900",1.0
3512,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,겁나 부들부들 다우니퍼가 이렇게 좋다니 사이즈를 좀 큰 걸 살껄 그랬어요 ㅋ 그래도 대만족,5,"34,900",1.0
3513,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,배송은 빨랐어요.사이즈가 커서 좋고 무겁지 않네요.,3,"34,900",0.5
3514,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,아기이불 무겁지 않고 포근하고 사이즈도 좋아요^^,5,"34,900",1.0
3515,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,촉감도부드럽고 사이즈도 넉넉해서 너무좋네요,5,"34,900",1.0
3516,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,사이즈도 크고 따뜻.부드러워요^^ 잘쓸듯요~ ㅎ,5,"34,900",1.0
3517,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,배송 딱 일주일 걸렸네요 기다린 보람있게 너무 좋네요~!!^^ 강아지 패턴도 너무 귀엽고 촉감이 너무 보드랍고 좋네요~^^ 사이즈 작은거로도 구입하고 싶어요~,5,"34,900",0.5
3518,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,겨울 맞이로 구매해요~ 털빠짐 없는걸로 찾았는데 부들부들 너무 좋아요! 7개월 아기 쓰기에 크기도 딱 맞아요,5,"34,900",0.75
3519,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,너무 부들부들하고 가벼워서 좋아요^^ 사이즈도 넉넉해서 아이가 어느정도 클때까지 덮을수 있을 것 같아요~,5,"34,900",1.0
3520,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,유모차나 카시트 탈때 쓰려고 샀어요 사이즈 딱이네요 유용하게 잘 쓰고 있어요 부들부들 아기도 좋아해요,5,"34,900",1.0
3521,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,부드러움 휴대용 담요 사이즈 있어서 좋아요!,4,"34,900",1.0
3522,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,"비비엔다는 사랑이에요 10개월,33개월 남매 애착이불이구요 큰사이즈는 집에서 미듐사이즈는 밖에서 사용해요 보들보들 포근포근 넘 좋고 밤비디자인도 예뻐요",5,"34,900",1.0
3523,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,제품 잘받았습니다^^부들부들하고 디자인도 사진과 동일해서 좋네요 ㅎL사이즈는 생각보다 크고 작은 사이즈는 유모차에 딱일거같아요 잘쓰겠습니다~ ㅎㅎ,4,"34,900",0.75
3524,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,사이즈를 큰걸로할걸...좀 작은듯합니다.,3,"34,900",0.0
3525,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,휴대용 사이즈 있어서 좋고 부드럽네요,4,"34,900",1.0
3526,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,사이즈도 좋구 맘에들어요 감사합니다,5,"34,900",0.5
3527,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,사이즈도 크고 보드라워서 아이가 좋아해요 그리고 따뜻해요 겨울에 잘 썻어요,5,"34,900",1.0
3528,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,사이즈적당하고 디자인이쁘고 좋네용,5,"34,900",1.0
3529,비비엔다 모달 다우니퍼 신생아 아기 겨울 블랭킷 이불,사이즈,따뜻해여 사이즈는 더 컸음 좋겠어요,5,"34,900",1.0
